row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
160,wrong,"Just don't know. ?? It worked at first. I read so many reviews and this appears to be the one I need for my ONE HDMI input Sony 26"" TV (2005) I wanted to run my Sony DVD player and Yamaha receiver to it and out to TV. I haven't tried it with the remote. I had family visiting and needed the set-up in BR. But it only worked initially. I'm going to read more of the reviews, when I have time. Some people are really good with solutions and advice. Thanks! I could give it ONE star....but withholding that for now.",neg,pos,0.5933,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0194 (SHAP contribution: 0.8769);
Enhanced RoBERTa Pos = 0.7555 (SHAP contribution: 0.3144);
Enhanced VADER Compound = 0.905 (SHAP contribution: 0.057);
Enhanced SVM Neu = 0.2793 (SHAP contribution: 0.0433);
Enhanced VADER Neg = 0.0 (SHAP contribution: 0.0238)","Enhanced RoBERTa Neu = 0.2251 (SHAP contribution: -0.1969);
Enhanced NB Pos = 0.2273 (SHAP contribution: -0.0828);
Enhanced SVM Pos = 0.2914 (SHAP contribution: -0.0792);
Enhanced NB Neg = 0.5631 (SHAP contribution: -0.0521);
Enhanced VADER Pos = 0.109 (SHAP contribution: -0.0447)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced SVM Neu, Enhanced VADER Neg. The main opposing signal was Enhanced RoBERTa Neu."
164,wrong,Esy to use very long wire.,pos,neu,0.4396,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.699 (SHAP contribution: 0.1239);
Enhanced SVM Neu = 0.4884 (SHAP contribution: 0.0879);
Enhanced RoBERTa Neg = 0.2079 (SHAP contribution: 0.0651);
Enhanced NB Neg = 0.1781 (SHAP contribution: 0.0529);
Enhanced NB Neu = 0.3565 (SHAP contribution: 0.029)","Enhanced VADER Compound = 0.0 (SHAP contribution: -0.0823);
Enhanced VADER Neg = 0.0 (SHAP contribution: -0.0668);
Enhanced VADER Neu = 1.0 (SHAP contribution: -0.043);
Enhanced VADER Pos = 0.0 (SHAP contribution: -0.0278);
Enhanced NB Pos = 0.4654 (SHAP contribution: -0.0244)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced RoBERTa Neg, Enhanced NB Neg, Enhanced NB Neu. The main opposing signal was Enhanced VADER Compound."
165,wrong,"One edge of the band is pretty rough. Some of the stitching on the inside is not great and required a bit of trimming to make comfortable against my skin. My main complaint though is that the included pins were the wrong size. If you look at the photo I uploaded you can see one of the pins sitting on top of the band, they are the same size, that's not going to work! Luckily I could just use the pins that were already in my watch but I did buy this band specifically to have a back up set. On the positive side this band does include a pin removal tool which is quite well made and works great.",neu,neg,0.557,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6616 (SHAP contribution: 0.741);
Enhanced RoBERTa Pos = 0.0284 (SHAP contribution: 0.2876);
Enhanced RoBERTa Neu = 0.3099 (SHAP contribution: 0.0844);
Enhanced NB Neg = 0.3681 (SHAP contribution: 0.0399);
Enhanced NB Neu = 0.3176 (SHAP contribution: 0.0313)","Enhanced SVM Pos = 0.3931 (SHAP contribution: -0.1478);
Enhanced VADER Pos = 0.161 (SHAP contribution: -0.1228);
Enhanced VADER Compound = 0.9416 (SHAP contribution: -0.1201);
Enhanced SVM Neg = 0.271 (SHAP contribution: -0.0535);
Enhanced VADER Neu = 0.794 (SHAP contribution: -0.0112)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Enhanced NB Neg, Enhanced NB Neu. The main opposing signal was Enhanced SVM Pos."
166,wrong,"Seems like the prophet of cybernetics outsourced the writing of this history to a commodore 64. As I read this, I kept wondering if, perhaps, it was intended for youngsters? It's not bad, but quite light, and not up to Asimov's customary standard. I was puzzled that he dismissed Philip's assassination with a couple of sentences, that the internal conspiracies against Alexander aren't analyzed...Description of tactics and battles are simplistic. I suppose that when an author is so prolific and so eclectic, at some point, that limitations are unavoidable.",neg,neu,0.4593,Enhanced SVM Neu,RoBERTa,"Enhanced SVM Neu = 0.4459 (SHAP contribution: 0.1452);
Enhanced RoBERTa Neu = 0.6151 (SHAP contribution: 0.1295);
Enhanced NB Neu = 0.474 (SHAP contribution: 0.1117);
Enhanced VADER Neg = 0.118 (SHAP contribution: 0.0729);
Enhanced RoBERTa Neg = 0.3053 (SHAP contribution: 0.0654)","Enhanced VADER Compound = -0.8442 (SHAP contribution: -0.0823);
Enhanced VADER Pos = 0.051 (SHAP contribution: -0.0408);
Enhanced SVM Neg = 0.3942 (SHAP contribution: -0.03);
Enhanced NB Neg = 0.3931 (SHAP contribution: -0.0272);
Enhanced NB Pos = 0.1329 (SHAP contribution: -0.0236)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced SVM Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced SVM Neu, Enhanced RoBERTa Neu, Enhanced NB Neu, Enhanced VADER Neg, Enhanced RoBERTa Neg. The main opposing signal was Enhanced VADER Compound."
167,wrong,This shirt is a nice color and the material is OK. But I bought as a set to go with the big/lil sis shirt/onesie from this company and this shirt is cut totally differently. It is not fitted like the other 2 girl cut shirts I received. It's boxy and boyish and runs wide and short. I'm disappointed my middle daughter won't look coordinated with the other shirts advertised as the same from this company,neu,neg,0.7534,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.8262 (SHAP contribution: 0.628);
Enhanced RoBERTa Pos = 0.0104 (SHAP contribution: 0.3439);
Enhanced VADER Compound = -0.8634 (SHAP contribution: 0.1253);
Enhanced SVM Pos = 0.1416 (SHAP contribution: 0.1044);
Enhanced RoBERTa Neu = 0.1634 (SHAP contribution: 0.0844)","Enhanced VADER Pos = 0.086 (SHAP contribution: -0.0579);
Enhanced NB Neu = 0.5987 (SHAP contribution: -0.057);
Enhanced NB Neg = 0.2875 (SHAP contribution: -0.0052);
Enhanced SVM Neu = 0.4351 (SHAP contribution: -0.0046)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced SVM Pos, Enhanced RoBERTa Neu. The main opposing signal was Enhanced VADER Pos."
173,wrong,"If you find this review to be helpful, please click ""helpful"" on the bottom.It's not a bad dress. But for the price, there are better dresses out there.What I didn't like about this dress is that the material is very scratchy. I'm 5'8, 150lbs 38DD and instead of being flattering, this dress will make you look somewhat pregnant.The print from far looks great, but close up, looks cheat and really bad.",neu,neg,0.5324,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.7024 (SHAP contribution: 0.7124);
Enhanced RoBERTa Pos = 0.025 (SHAP contribution: 0.3304);
Enhanced RoBERTa Neu = 0.2726 (SHAP contribution: 0.0844);
Enhanced NB Neu = 0.2204 (SHAP contribution: 0.0492);
Enhanced SVM Neu = 0.3382 (SHAP contribution: 0.0132)","Enhanced SVM Pos = 0.3357 (SHAP contribution: -0.1478);
Enhanced VADER Pos = 0.237 (SHAP contribution: -0.1228);
Enhanced VADER Compound = 0.8719 (SHAP contribution: -0.1149);
Enhanced SVM Neg = 0.3261 (SHAP contribution: -0.0535);
Enhanced NB Neg = 0.5714 (SHAP contribution: -0.0407)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu, Enhanced NB Neu, Enhanced SVM Neu. The main opposing signal was Enhanced SVM Pos."
174,wrong,"These books are just plain BAD. Sterling LOVED dressage in #26, hated it in #27, Now she loves it again . In this book, Sterling was eager to jump. I thought she couldn't get over a 2 foot vertical??! I LOVE TO JUMP, but Christina is obsessed. It's all she thinks about. She doesn't remember how to have fun on a horse. She also thinks everybody else has to be as serious about riding as she is. What if Dylan was as serious about soccar as she is about riding?? Would she even care????? My advice to the authers: Bring Sammy back and drop Christina and only do books about Melanie and racing!!!!!!!!",neg,neu,0.5512,Enhanced RoBERTa Neu,SVM,"Enhanced RoBERTa Neu = 0.3334 (SHAP contribution: 0.1598);
Enhanced SVM Neu = 0.4517 (SHAP contribution: 0.1541);
Enhanced NB Pos = 0.2181 (SHAP contribution: 0.1214);
Enhanced VADER Neg = 0.102 (SHAP contribution: 0.0752);
Enhanced VADER Pos = 0.131 (SHAP contribution: 0.0592)","Enhanced RoBERTa Neg = 0.5972 (SHAP contribution: -0.0143);
Enhanced RoBERTa Pos = 0.0694 (SHAP contribution: -0.0112)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was SVM. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced NB Pos, Enhanced VADER Neg, Enhanced VADER Pos. The main opposing signal was Enhanced RoBERTa Neg."
176,wrong,Backing not on properly,neu,neg,0.7343,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.6674 (SHAP contribution: 0.6534);
Enhanced SVM Pos = 0.0945 (SHAP contribution: 0.12);
Enhanced VADER Compound = 0.0258 (SHAP contribution: 0.1197);
Enhanced RoBERTa Pos = 0.0424 (SHAP contribution: 0.1019);
Enhanced RoBERTa Neu = 0.2903 (SHAP contribution: 0.0844)","Enhanced VADER Pos = 0.268 (SHAP contribution: -0.1155);
Enhanced NB Neg = 0.5653 (SHAP contribution: -0.0407)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced SVM Pos, Enhanced VADER Compound, Enhanced RoBERTa Pos, Enhanced RoBERTa Neu. The main opposing signal was Enhanced VADER Pos."
179,wrong,"As the straight as-yet-not-ex-wife of a transvestite man, I am trying to find readings to help me explain my situation to myself, as well as to friends or relatives. _Read My Lips_ is a serious book not written with the affectation that seems to afflict many male-to-female writers. While I still don't share the author's belief that all gender classification is oppressive, Riki does a good job explaining why some people do. I was particularly taken with her understanding that being female in this society is not all sweetness and makeup, and her willingness to point out the ways all the different kinds of gender outlaws she has encountered oppress one another. Not recommended as the first book to give your elderly mother or father; some familiarity with the rhetoric of feminism and liberation is helpful.",pos,neu,0.7051,Enhanced SVM Neu,RoBERTa,"Enhanced SVM Neu = 0.3797 (SHAP contribution: 0.1779);
Enhanced RoBERTa Neu = 0.6896 (SHAP contribution: 0.1636);
Enhanced RoBERTa Neg = 0.1295 (SHAP contribution: 0.1126);
Enhanced NB Neu = 0.4061 (SHAP contribution: 0.1043);
Enhanced NB Pos = 0.2438 (SHAP contribution: 0.0828)","Enhanced NB Neg = 0.3502 (SHAP contribution: -0.0272);
Enhanced SVM Neg = 0.4228 (SHAP contribution: -0.0253);
Enhanced RoBERTa Pos = 0.1809 (SHAP contribution: -0.0125)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced SVM Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced SVM Neu, Enhanced RoBERTa Neu, Enhanced RoBERTa Neg, Enhanced NB Neu, Enhanced NB Pos. The main opposing signal was Enhanced NB Neg."
180,wrong,Does not work with CFLs,neu,neg,0.8243,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.8684 (SHAP contribution: 0.6349);
Enhanced RoBERTa Pos = 0.0112 (SHAP contribution: 0.3618);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.1583);
Enhanced VADER Compound = -0.6369 (SHAP contribution: 0.1253);
Enhanced SVM Pos = 0.0954 (SHAP contribution: 0.1044)","Enhanced NB Neu = 0.3911 (SHAP contribution: -0.0579);
Enhanced NB Neg = 0.5111 (SHAP contribution: -0.0407)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Pos, Enhanced VADER Compound, Enhanced SVM Pos. The main opposing signal was Enhanced NB Neu."
182,wrong,"Sure the technical merits of good graphics, etc are a plus but do not garner the poorly thought out product 5 stars. After using KVM's for years I have never had the problems like I have had with this. Other manufacturers manage to use Ctrl keys for their hotkey functions without the problems that this box plagues you with. While this box may have garnered rave reviews from the folks who want to play Linux, etc., I have to say to use this on a primary production machine will eventually drive you nuts. If you are always using constant Ctrl or Shift operations to mass select items you will constantly find that your key press was not registered. In addition, sometimes your mouse will just freeze until you click a button again. Oh well, the same goes for all Linksys products... they are a bit cheaper than what you would normally pay *but* you get what you pay for. Suitable for home or dorm but not for an all day production machine.",neg,neu,0.7144,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4429 (SHAP contribution: 0.2212);
Enhanced SVM Neu = 0.4516 (SHAP contribution: 0.1541);
Enhanced VADER Neu = 0.838 (SHAP contribution: 0.1275);
Enhanced RoBERTa Neg = 0.4868 (SHAP contribution: 0.0962);
Enhanced VADER Compound = 0.9303 (SHAP contribution: 0.0869)","Enhanced VADER Neg = 0.034 (SHAP contribution: -0.0409);
Enhanced NB Neg = 0.3424 (SHAP contribution: -0.0211);
Enhanced RoBERTa Pos = 0.0703 (SHAP contribution: -0.0112)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced VADER Neu, Enhanced RoBERTa Neg, Enhanced VADER Compound. The main opposing signal was Enhanced VADER Neg."
184,wrong,GARABAGE - DON'T BUY!,pos,neg,0.7533,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.5858 (SHAP contribution: 0.4601);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.1583);
Enhanced VADER Compound = 0.0 (SHAP contribution: 0.1419);
Enhanced SVM Pos = 0.1706 (SHAP contribution: 0.12);
Enhanced RoBERTa Pos = 0.0414 (SHAP contribution: 0.0969)","Enhanced RoBERTa Neu = 0.3728 (SHAP contribution: -0.075);
Enhanced NB Neg = 0.7499 (SHAP contribution: -0.0258)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced VADER Compound, Enhanced SVM Pos, Enhanced RoBERTa Pos. The main opposing signal was Enhanced RoBERTa Neu."
185,wrong,It was a good choice. Yes I would recommend it for those who enjoy the civil war times of history,neu,pos,0.8622,Enhanced RoBERTa Neg,RoBERTa,"Enhanced RoBERTa Neg = 0.0104 (SHAP contribution: 1.0197);
Enhanced RoBERTa Pos = 0.8329 (SHAP contribution: 0.3622);
Enhanced SVM Neg = 0.1825 (SHAP contribution: 0.1451);
Enhanced SVM Pos = 0.5105 (SHAP contribution: 0.0875);
Enhanced VADER Compound = 0.7964 (SHAP contribution: 0.0656)","Enhanced VADER Neg = 0.14 (SHAP contribution: -0.0454);
Enhanced NB Neg = 0.2709 (SHAP contribution: -0.0312)","The meta XGBoost model predicted 'pos' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced SVM Neg, Enhanced SVM Pos, Enhanced VADER Compound. The main opposing signal was Enhanced VADER Neg."
190,wrong,"This is an OK book for a beginner who knows little or nothing about networking. It does describe the various types of home networking available today, with a lot of information about wireless technologies. It could have been better organized by covering ethernet and wireless in separate sections. It is neither very clear for one getting started in home networking nor very helpful for one with basic knowledge who is looking to establish a more complex home network. It is an easy read and the ""tips"" inserts are helpful--really the best informative parts of the book. However, unless you are brand new to computers and networking, that is about all that is useful. Otherwise, save your money.",neg,neu,0.669,Enhanced RoBERTa Neu,RoBERTa,"Enhanced RoBERTa Neu = 0.4768 (SHAP contribution: 0.1912);
Enhanced SVM Neu = 0.4052 (SHAP contribution: 0.1453);
Enhanced RoBERTa Neg = 0.0819 (SHAP contribution: 0.1115);
Enhanced VADER Compound = 0.9508 (SHAP contribution: 0.1062);
Enhanced VADER Pos = 0.166 (SHAP contribution: 0.0763)","Enhanced VADER Neg = 0.038 (SHAP contribution: -0.0448);
Enhanced NB Pos = 0.4098 (SHAP contribution: -0.0232);
Enhanced RoBERTa Pos = 0.4413 (SHAP contribution: -0.0125)","The meta XGBoost model predicted 'neu' mainly because the strongest individual supporting feature was Enhanced RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Enhanced SVM Neu, Enhanced RoBERTa Neg, Enhanced VADER Compound, Enhanced VADER Pos. The main opposing signal was Enhanced VADER Neg."
198,wrong,Bed connection,neu,neg,0.4208,Enhanced VADER Compound,VADER,"Enhanced VADER Compound = 0.0 (SHAP contribution: 0.2295);
Enhanced SVM Pos = 0.261 (SHAP contribution: 0.1607);
Enhanced VADER Pos = 0.0 (SHAP contribution: 0.1564);
Enhanced VADER Neu = 1.0 (SHAP contribution: 0.0558);
Enhanced SVM Neg = 0.4562 (SHAP contribution: 0.0462)","Enhanced RoBERTa Neg = 0.1492 (SHAP contribution: -0.3461);
Enhanced RoBERTa Pos = 0.2343 (SHAP contribution: -0.1141);
Enhanced RoBERTa Neu = 0.6165 (SHAP contribution: -0.0768)","The meta XGBoost model predicted 'neg' mainly because the strongest individual supporting feature was Enhanced VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Enhanced VADER Compound, Enhanced SVM Pos, Enhanced VADER Pos, Enhanced VADER Neu, Enhanced SVM Neg. The main opposing signal was Enhanced RoBERTa Neg."
