row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
110,correct,Was nice and appropriate for a costume party. I got with the purple lining - matched my costume and highlights.,pos,pos,0.7609,RoBERTa,"Enhanced RoBERTa Pos = 0.9024 (contribution: 0.5939);
Enhanced RoBERTa Neg = 0.0038 (contribution: 0.3738);
Enhanced NB Pos = 0.4058 (contribution: 0.0732);
Enhanced SVM Pos = 0.4591 (contribution: 0.0714);
Meta Has Contrast = 0.0 (contribution: 0.0671)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106);
Meta Diminisher Count = 0.0 (contribution: -0.0092)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced NB Pos, Enhanced SVM Pos, Meta Has Contrast. The main opposing signal was Meta Intensifier Count."
111,correct,"This first (outside) later I'd this shirt is made of sheer fabric. The second layer is only a half shirt, so it looks ridiculous. Why not make the first layer the length of a full shirt?",neg,neg,0.6977,RoBERTa,"Enhanced RoBERTa Neg = 0.7874 (contribution: 0.4889);
Enhanced RoBERTa Pos = 0.0166 (contribution: 0.2949);
Enhanced VADER Compound = -0.4144 (contribution: 0.1915);
Enhanced VADER Pos = 0.0 (contribution: 0.0819);
Enhanced NB Pos = 0.1864 (contribution: 0.0581)","Enhanced NB Neg = 0.2054 (contribution: -0.0641);
Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced NB Neu = 0.6082 (contribution: -0.0387);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced VADER Pos, Enhanced NB Pos. The main opposing signal was Enhanced NB Neg."
112,correct,"I was surprisingly unimpressed with this book. So far I have read three of Gaskell's other novels -- North and South, Wives and Daughters and Mary Barton. I loved them all. Gaskell's faith, the elegant strength of her heroines, and the attention that she pays to the details of daily life kept me interested and engaged. Gaskell is just such a passionate and compassionate writer.I have loved the way she combines social commentary with fine story telling. But while Ruth starts out just as strong as her other books, I was bored a third of the way through. Ruth's long suffering, her sobbing and sighing and crying through her desertion by Mr. Bellingham, her motherhood, and her stuggle to overcome her sin drove me to distraction. I found this character annoying and insipid. While her early innocence was refreshing I really didn't feel there was much character development after that point. In fact, Ruth seems less like a real person than any of the other characters in Gaskell's novels. If you have never read anything by this author I would not recommend this book as the place to start. Any of the others is a better choice",neu,neu,0.4625,Polarity Shift Features,"Meta Has Contrast = 1.0 (contribution: 0.1167);
Meta Has Neg Phrase = 1.0 (contribution: 0.1058);
Enhanced RoBERTa Neu = 0.397 (contribution: 0.0627);
Meta Has Intensifier = 1.0 (contribution: 0.0598);
Meta Has Negator = 1.0 (contribution: 0.0502)","Enhanced VADER Compound = -0.8095 (contribution: -0.1327);
Meta Intensifier Count = 2.0 (contribution: -0.1186);
Meta Negator Count = 3.0 (contribution: -0.046);
Meta Neg Phrase Count = 1.0 (contribution: -0.0301);
Enhanced NB Neu = 0.2378 (contribution: -0.0298)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Has Contrast, Meta Has Neg Phrase, Enhanced RoBERTa Neu, Meta Has Intensifier, Meta Has Negator. The main opposing signal was Enhanced VADER Compound."
113,correct,Too light and cheap feeling,neg,neg,0.6188,RoBERTa,"Enhanced RoBERTa Neg = 0.7589 (contribution: 0.457);
Enhanced RoBERTa Pos = 0.0207 (contribution: 0.2912);
Meta Has Negator = 0.0 (contribution: 0.0679);
Enhanced VADER Compound = 0.128 (contribution: 0.0419);
Enhanced RoBERTa Neu = 0.2204 (contribution: 0.0396)","Enhanced VADER Pos = 0.273 (contribution: -0.0499);
Meta Negator Count = 0.0 (contribution: -0.0438);
Enhanced VADER Neg = 0.0 (contribution: -0.033);
Enhanced SVM Pos = 0.4139 (contribution: -0.0247);
Enhanced NB Pos = 0.3573 (contribution: -0.0234)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Meta Has Negator, Enhanced VADER Compound, Enhanced RoBERTa Neu. The main opposing signal was Enhanced VADER Pos."
114,correct,If a industrial cleaner never do a good job. what you expect from kiddy model,neg,neg,0.6833,RoBERTa,"Enhanced RoBERTa Neg = 0.7536 (contribution: 0.4511);
Enhanced RoBERTa Pos = 0.0171 (contribution: 0.2945);
Enhanced VADER Compound = -0.1793 (contribution: 0.1266);
Enhanced NB Neg = 0.5181 (contribution: 0.084);
Enhanced RoBERTa Neu = 0.2293 (contribution: 0.0355)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced SVM Pos = 0.3909 (contribution: -0.0193);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Meta Negator Count = 1.0 (contribution: -0.0104)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Negator."
115,correct,This outfit does not look like the picture they promote it to look like. I'm very disappointed.,neg,neg,0.8278,RoBERTa,"Enhanced RoBERTa Neg = 0.9158 (contribution: 0.6325);
Enhanced RoBERTa Pos = 0.0075 (contribution: 0.3031);
Enhanced VADER Compound = -0.614 (contribution: 0.2465);
Enhanced NB Neg = 0.6396 (contribution: 0.1415);
Enhanced VADER Neg = 0.328 (contribution: 0.1063)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced VADER Neu = 0.56 (contribution: -0.0464);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Meta Has Intensifier = 1.0 (contribution: -0.0108);
Meta Negator Count = 1.0 (contribution: -0.0104)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced VADER Neg. The main opposing signal was Meta Has Negator."
117,correct,Best bookbag I ever had. Great price and great material.,pos,pos,0.8783,RoBERTa,"Enhanced RoBERTa Pos = 0.9624 (contribution: 0.6576);
Enhanced RoBERTa Neg = 0.0045 (contribution: 0.3731);
Enhanced VADER Pos = 0.674 (contribution: 0.301);
Enhanced SVM Pos = 0.6075 (contribution: 0.1424);
Enhanced VADER Compound = 0.9246 (contribution: 0.0992)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106);
Meta Diminisher Count = 0.0 (contribution: -0.0092)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced SVM Pos, Enhanced VADER Compound. The main opposing signal was Meta Intensifier Count."
120,correct,It broke butterfly came off,neg,neg,0.5027,VADER,"Enhanced RoBERTa Pos = 0.0432 (contribution: 0.2709);
Enhanced VADER Compound = -0.4215 (contribution: 0.1934);
Enhanced VADER Neg = 0.412 (contribution: 0.142);
Enhanced VADER Pos = 0.0 (contribution: 0.0819);
Enhanced RoBERTa Neg = 0.4161 (contribution: 0.0735)","Enhanced RoBERTa Neu = 0.5407 (contribution: -0.1073);
Meta Negator Count = 0.0 (contribution: -0.0438);
Enhanced VADER Neu = 0.588 (contribution: -0.0396);
Enhanced SVM Neu = 0.5395 (contribution: -0.0128);
Meta Intensifier Count = 0.0 (contribution: -0.0116)","The meta model predicted 'neg' mainly because the strongest supporting signals came from VADER. The top supporting features were Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced VADER Neg, Enhanced VADER Pos, Enhanced RoBERTa Neg. The main opposing signal was Enhanced RoBERTa Neu."
121,correct,material not as expected. very cheap looking and didnt look cute as on photo,neg,neg,0.6846,RoBERTa,"Enhanced RoBERTa Neg = 0.818 (contribution: 0.5231);
Enhanced RoBERTa Pos = 0.014 (contribution: 0.2973);
Enhanced VADER Compound = -0.357 (contribution: 0.1756);
Enhanced VADER Pos = 0.0 (contribution: 0.0819);
Enhanced RoBERTa Neu = 0.168 (contribution: 0.0636)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced NB Neg = 0.2592 (contribution: -0.0386);
Enhanced NB Neu = 0.5579 (contribution: -0.0311);
Enhanced SVM Neu = 0.5796 (contribution: -0.0156);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced VADER Pos, Enhanced RoBERTa Neu. The main opposing signal was Meta Has Negator."
123,correct,Mr. Pullman is quite possibly the most gifted writer to ever walk the earth. His talent for words is incredibly. The finly woven characters in The Subtle Knife are exquisite. I believe that people will remember His Dark Materials as we remember Dickens or Twain. I know that some of you disagree with Mr. Pullmans religeos veiws in this book but he is doing what few writers have ever dared and you should appreciate it and not be so uptight.,pos,pos,0.3852,RoBERTa,"Enhanced RoBERTa Pos = 0.7806 (contribution: 0.4647);
Enhanced RoBERTa Neg = 0.0199 (contribution: 0.3565);
Enhanced SVM Neu = 0.2568 (contribution: 0.0721);
Meta Intensifier Count = 1.0 (contribution: 0.0273);
Enhanced RoBERTa Neu = 0.1995 (contribution: 0.0254)","Enhanced NB Neg = 0.632 (contribution: -0.1462);
Enhanced NB Pos = 0.1549 (contribution: -0.115);
Meta Has Contrast = 1.0 (contribution: -0.0798);
Enhanced VADER Compound = -0.2262 (contribution: -0.0779);
Enhanced VADER Pos = 0.064 (contribution: -0.0631)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced SVM Neu, Meta Intensifier Count, Enhanced RoBERTa Neu. The main opposing signal was Enhanced NB Neg."
124,correct,"This is the second band (silver/gold) that I have ordered and they generally seem to last about a year. No complaints about that, as I wear it every day. I agree with some of the other raters in that a tool should have been included to do the adjustment. I had one left over from the last band I ordered, and it broke because the pins in the band were in so tight. So, along with the others, I will need to take this to a jeweler to adjust. This band is huge and it should be disclosed that the buyer will need (most likely) to get the band adjusted.",neu,neu,0.5499,RoBERTa,"Enhanced RoBERTa Neu = 0.6358 (contribution: 0.2289);
Meta Has Pos Phrase = 1.0 (contribution: 0.0903);
Enhanced SVM Neu = 0.4406 (contribution: 0.0737);
Enhanced NB Neu = 0.556 (contribution: 0.054);
Meta Has Negator = 1.0 (contribution: 0.0502)","Meta Has Contrast = 0.0 (contribution: -0.098);
Meta Pos Phrase Count = 1.0 (contribution: -0.0963);
Meta Contrast Count = 0.0 (contribution: -0.0503);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced VADER Neg = 0.026 (contribution: -0.0219)","The meta model predicted 'neu' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neu, Meta Has Pos Phrase, Enhanced SVM Neu, Enhanced NB Neu, Meta Has Negator. The main opposing signal was Meta Has Contrast."
125,correct,"Until Thomas L. Thompson's ""The Mythic Past,"" this was the best (and still the briefest) read on the essential history behind the stories that inspire us. While the author questions orthodox (fundamentalist) interpretations (where do YOU draw the line between mythic truth and historical accuracy -- Adam & Eve? the Patriarchs? Moses? David & Solomon? Josiah?... you get the picture) it in no way interferes with a devout appreciation of the scriptures, or with a contemporary concern for the political integrity of the Holy Land, etc. Worth tracking down if you're interested in the subject.",pos,pos,0.5067,RoBERTa,"Enhanced RoBERTa Neg = 0.021 (contribution: 0.3553);
Enhanced RoBERTa Pos = 0.5963 (contribution: 0.269);
Enhanced VADER Compound = 0.961 (contribution: 0.1048);
Enhanced NB Neg = 0.1891 (contribution: 0.0761);
Meta Has Contrast = 0.0 (contribution: 0.0671)","Enhanced SVM Neu = 0.4539 (contribution: -0.0777);
Enhanced NB Pos = 0.2633 (contribution: -0.0338);
Meta Intensifier Count = 0.0 (contribution: -0.033);
Enhanced NB Neu = 0.5476 (contribution: -0.0222);
Enhanced RoBERTa Neu = 0.3827 (contribution: -0.018)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Meta Has Contrast. The main opposing signal was Enhanced SVM Neu."
126,correct,"THIS REVIEW IS NOT BASED UPON CONTENT OF BOOK - I thought this would be great to have on Kindle, so I could access it wherever I might be (visiting friends, on vacation or discussing cooking w/ others). Unfortunately, as a reference book, this publication on Kindle simply doesn't work. In fact, it's extremely frustrating. The otherwise logical linking of content (not unusual for a cookbook) - for example, a recipe for marinade referenced in a recipe for a certain cut of meat - cannot be accessed in any reasonable way. The text references page numbers, which are absent from the Kindle. There could be embedded links to take a reader to the referenced material, but there are no links in this. Even trying to do a word search is very frustrating as you may find a number of results and there is no easy way to determine which of the results is related to what you are seeking. In sum, a waste of money. My confession: this is the first reference-type book I've tried on Kindle, so perhaps this deficiency in the product / application is well-known, but I naively thought that such a common use of hot links would be an obvious tool to make the Kindle presentation of the book superior even to the paper version. Alas, that opportunity is not realized with this.",neg,neg,0.8777,RoBERTa,"Enhanced RoBERTa Neg = 0.9132 (contribution: 0.6297);
Enhanced RoBERTa Pos = 0.0076 (contribution: 0.3031);
Enhanced VADER Compound = -0.7496 (contribution: 0.2839);
Meta Negator Count = 7.0 (contribution: 0.1895);
Meta Neg Phrase Count = 2.0 (contribution: 0.1856)","Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Has Contrast = 1.0 (contribution: -0.0369);
Meta Has Neg Phrase = 1.0 (contribution: -0.0338);
Meta Contrast Count = 2.0 (contribution: -0.0327);
Meta Has Intensifier = 1.0 (contribution: -0.0108)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Meta Negator Count, Meta Neg Phrase Count. The main opposing signal was Meta Has Negator."
127,correct,Nice head sett,pos,pos,0.5568,RoBERTa,"Enhanced RoBERTa Neg = 0.0725 (contribution: 0.2997);
Enhanced VADER Pos = 0.583 (contribution: 0.2467);
Enhanced RoBERTa Pos = 0.532 (contribution: 0.2008);
Meta Has Contrast = 0.0 (contribution: 0.0671);
Enhanced VADER Neg = 0.0 (contribution: 0.0659)","Enhanced SVM Neu = 0.4044 (contribution: -0.04);
Meta Intensifier Count = 0.0 (contribution: -0.033);
Enhanced RoBERTa Neu = 0.3955 (contribution: -0.021);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced VADER Pos, Enhanced RoBERTa Pos, Meta Has Contrast, Enhanced VADER Neg. The main opposing signal was Enhanced SVM Neu."
130,correct,She wore these 3 times and they already ripped/broke. Tried to return/exchange and wasn't allowed to. My daughter is so upset as this was her favorite Christmas present.,neg,neg,0.7345,RoBERTa,"Enhanced RoBERTa Neg = 0.7934 (contribution: 0.4956);
Enhanced RoBERTa Pos = 0.0206 (contribution: 0.2913);
Enhanced VADER Compound = -0.0941 (contribution: 0.1032);
Enhanced NB Neg = 0.5428 (contribution: 0.0957);
Enhanced SVM Neg = 0.5909 (contribution: 0.0778)","Meta Has Negator = 1.0 (contribution: -0.0526);
Meta Intensifier Count = 0.0 (contribution: -0.0116);
Meta Neg Phrase Count = 0.0 (contribution: -0.0115);
Meta Negator Count = 1.0 (contribution: -0.0104)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced NB Neg, Enhanced SVM Neg. The main opposing signal was Meta Has Negator."
131,correct,"As debut novels go, this one was fairly good. The author introduces us to Conrad Voort, a police officer who comes from a long family line of law enforcement officers, and who also just happens to be the 'richest cop in New York'. Although Voort's personal relationship has just hit the skids, work must continue. He and his partner (who is also wealthy) must track down a killer who is leaving the initials BHC at each of the murder scenes. About half way through the book, the author throws in a wonderful twist as to the identity of the members of the Broken Hearts Club. The only real downside to this book is the author's continuing references regarding Voort's wealth in places where it isn't relevant to the storyline. When the author does this, it detracts from the storyline and the fact Voort is excellent cop with a sharp mind.",neu,neu,0.5779,Polarity Shift Features,"Meta Has Diminisher = 1.0 (contribution: 0.1499);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced SVM Neu = 0.4553 (contribution: 0.0858);
Meta Diminisher Count = 1.0 (contribution: 0.0776);
Enhanced NB Neu = 0.6218 (contribution: 0.0714)","Enhanced VADER Compound = -0.4111 (contribution: -0.0842);
Enhanced RoBERTa Pos = 0.6262 (contribution: -0.0445);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124);
Meta Has Pos Phrase = 0.0 (contribution: -0.0077)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Has Diminisher, Meta Has Contrast, Enhanced SVM Neu, Meta Diminisher Count, Enhanced NB Neu. The main opposing signal was Enhanced VADER Compound."
132,correct,"The Swann camera is a good security system for either home or business uses. The system has a few hiccups - the motion sensor among them -- but is value priced and simple to use. The included 2GB SD card can record up to 3 hours of continuous footage. I recommend you upgrade to the 32GB SD card, which can handle up to two days of continuous recording. I won't repeat the issues addressed by other reviewers. Although, the motion sensor is temperamental, so expect to spend a bit longer than you might have wanted for the initial configuration. The Swann website offers these installation tips: * For best results do NOT point the camera towards a light source such as the sun or light. * Also do not have the camera in a shaded area looking out into a well lit area as this will display poor results. Example: If the camera is hidden in a mailbox, because the mailbox is dark inside the camera sensor will try to adjust according to the available light. But if outside the mailbox there is good light like sunshine, you will get poor results. The light to the camera sensor in the front of the camera needs to be the same as the light at the focal target for best results. * Power for Wired and Wireless Cameras, both types of cameras require a power source, although the camera maybe weatherproof the connections to the AV cable and power adapter are not. Please make sure that these connections are in a water or moisture free environment. * Over time the lens or front case glass may become dirty, please use a lint free cloth to clean both. Similar cloth that would be used to clean a CD Disc. * Power adapters: all power adapters are for indoor use only and must be shielded from outdoor elements. When using an outdoor camera, please use extension cords to power the camera and keep cables away from the outdoor elements. * When installing the camera, before screwing in the mounting bracket, check the image on the screen to see if the picture is clear from direct sun or light. In summary, with proper set-up, the Swann SWA43-D6C12 Digital Wireless Camera and 4 Channel SD Recorder works better than the Defender Alarm Clock DVR with Built-in Color Pinhole Camera, another security system I tested as part of the Amazon Vine Program. Rating: Three stars.",neu,neu,0.6023,Polarity Shift Features,"Meta Contrast Count = 4.0 (contribution: 0.2115);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Enhanced RoBERTa Neu = 0.445 (contribution: 0.0961);
Enhanced VADER Compound = 0.9957 (contribution: 0.0871);
Enhanced NB Neu = 0.6229 (contribution: 0.0716)","Meta Negator Count = 4.0 (contribution: -0.0733);
Meta Has Intensifier = 0.0 (contribution: -0.0317);
Enhanced RoBERTa Pos = 0.5022 (contribution: -0.0251);
Enhanced SVM Neg = 0.433 (contribution: -0.0186);
Enhanced VADER Neg = 0.039 (contribution: -0.0164)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Contrast Count, Meta Has Contrast, Enhanced RoBERTa Neu, Enhanced VADER Compound, Enhanced NB Neu. The main opposing signal was Meta Negator Count."
133,correct,Granddaughter loves itMy granddaughter is 5 and is tall for her age.We got a 4 and it fits perfect,pos,pos,0.859,RoBERTa,"Enhanced RoBERTa Pos = 0.963 (contribution: 0.6583);
Enhanced RoBERTa Neg = 0.003 (contribution: 0.3747);
Enhanced NB Pos = 0.5916 (contribution: 0.2126);
Enhanced SVM Neu = 0.2041 (contribution: 0.1121);
Enhanced VADER Pos = 0.346 (contribution: 0.1053)","Meta Intensifier Count = 0.0 (contribution: -0.033);
Meta Pos Phrase Count = 0.0 (contribution: -0.0152);
Meta Has Pos Phrase = 0.0 (contribution: -0.0111);
Meta Has Diminisher = 0.0 (contribution: -0.0106);
Meta Diminisher Count = 0.0 (contribution: -0.0092)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced NB Pos, Enhanced SVM Neu, Enhanced VADER Pos. The main opposing signal was Meta Intensifier Count."
134,correct,The sound quality was terrible. The headsets themselves felt great and durable,neg,neg,0.5439,RoBERTa,"Enhanced RoBERTa Neg = 0.6432 (contribution: 0.3276);
Enhanced RoBERTa Pos = 0.0471 (contribution: 0.2673);
Enhanced NB Neg = 0.486 (contribution: 0.0688);
Meta Has Negator = 0.0 (contribution: 0.0679);
Enhanced SVM Neg = 0.4904 (contribution: 0.0469)","Enhanced VADER Pos = 0.37 (contribution: -0.0967);
Enhanced VADER Compound = 0.6124 (contribution: -0.0916);
Enhanced VADER Neu = 0.469 (contribution: -0.0683);
Meta Negator Count = 0.0 (contribution: -0.0438);
Meta Intensifier Count = 0.0 (contribution: -0.0116)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Neg, Enhanced RoBERTa Pos, Enhanced NB Neg, Meta Has Negator, Enhanced SVM Neg. The main opposing signal was Enhanced VADER Pos."
135,correct,Not all wool as title implies. Very cheaply made.,neg,neg,0.6246,RoBERTa,"Enhanced RoBERTa Pos = 0.0386 (contribution: 0.2751);
Enhanced VADER Compound = -0.5849 (contribution: 0.2385);
Enhanced RoBERTa Neg = 0.5612 (contribution: 0.2358);
Enhanced VADER Neg = 0.351 (contribution: 0.1161);
Meta Neg Phrase Count = 1.0 (contribution: 0.087)","Meta Has Negator = 1.0 (contribution: -0.0526);
Enhanced RoBERTa Neu = 0.4002 (contribution: -0.0428);
Meta Has Neg Phrase = 1.0 (contribution: -0.0338);
Enhanced VADER Neu = 0.649 (contribution: -0.0249);
Enhanced NB Pos = 0.342 (contribution: -0.0161)","The meta model predicted 'neg' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced VADER Compound, Enhanced RoBERTa Neg, Enhanced VADER Neg, Meta Neg Phrase Count. The main opposing signal was Meta Has Negator."
138,correct,"This book started with a bang and got me hooked. It is a very interesting premise and the accounts that Gladwell started with were relevant and powerful in illustrating his thesis. Halfway through the book, the different stories Gladwell included become less and less pertinent to his central thesis. The point becomes really diffuse in the second half of the book and he almost lost my interest. One of the stars in my rating is from the fact that it is a decent effort and an interesting premise, but could be executed better to maintain readers' interest.",neu,neu,0.6294,Polarity Shift Features,"Enhanced RoBERTa Neu = 0.5375 (contribution: 0.1605);
Meta Has Diminisher = 1.0 (contribution: 0.1499);
Meta Has Contrast = 1.0 (contribution: 0.1167);
Meta Diminisher Count = 1.0 (contribution: 0.0776);
Enhanced VADER Compound = 0.9138 (contribution: 0.0772)","Meta Intensifier Count = 2.0 (contribution: -0.1186);
Meta Has Negator = 0.0 (contribution: -0.0648);
Enhanced VADER Neg = 0.014 (contribution: -0.027);
Meta Has Neg Phrase = 0.0 (contribution: -0.0124);
Enhanced VADER Neu = 0.839 (contribution: -0.0082)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Enhanced RoBERTa Neu, Meta Has Diminisher, Meta Has Contrast, Meta Diminisher Count, Enhanced VADER Compound. The main opposing signal was Meta Intensifier Count."
139,correct,The cable works great and I'm very pleased with the purchase. Works exactly as described for the classic Xbox.,pos,pos,0.9069,RoBERTa,"Enhanced RoBERTa Pos = 0.9557 (contribution: 0.6505);
Enhanced RoBERTa Neg = 0.004 (contribution: 0.3736);
Enhanced NB Pos = 0.6285 (contribution: 0.2403);
Enhanced SVM Pos = 0.6553 (contribution: 0.1653);
Meta Pos Phrase Count = 1.0 (contribution: 0.1633)","Meta Has Intensifier = 1.0 (contribution: -0.049);
Meta Has Diminisher = 0.0 (contribution: -0.0106);
Meta Diminisher Count = 0.0 (contribution: -0.0092);
Meta Has Negator = 0.0 (contribution: -0.0032)","The meta model predicted 'pos' mainly because the strongest supporting signals came from RoBERTa. The top supporting features were Enhanced RoBERTa Pos, Enhanced RoBERTa Neg, Enhanced NB Pos, Enhanced SVM Pos, Meta Pos Phrase Count. The main opposing signal was Meta Has Intensifier."
141,correct,"The Lorex LW2731 package comes with a 7 inch full colour LCD monitor and one security camera. The monitor is a bit on the small side coming in at 7 inches but supports up to 4 video feeds. The camera is also a tad on the largish side measuring around 4 inches (much larger than a webcam) but has built in LED lights for illumination. When I received this unit I thought I would set up the camera at the front of my house on the porch overhang pointing at my front door. This proved to be a bit of a pain in that both the camera and the monitor require mains power (no battery option). The power adapter for the camera, although it has a fairly generous amount of chord, was not enough to put the camera where I wanted so I had to rethink. Another problem with this is that you end up having to drill a hole through your wall in which to put the power cable, so not a quick easy solution. This leads me to another point. If a thief or whomever is determined to break into your house, then its a very simple case of just having to snip the wire and the camera won't work. It would have been much better for the camera at least to run off batteries. The wireless part of this unit is the video feed from the camera to the monitor, not the monitor to your home network. You have the ability to view the camera feed over skype (a good option) so that you can see your video feeds from anyplace, however in order to do this you must hook the monitor into your computer (cable supplied) and leave your computer running all the time (you must also remember to turn off power saving features on your computer). The video quality that the camera transmits is excellent. Better than some of the security camera footage you see on the news and the camera works very well whether in bright light or with the aid of the built in LEDs and sensor at night. The range of the wireless feed seems to be good. I couldn't find anyplace in my 3 story house where I couldn't pick up the video feed, even when I placed the camera in the top corner of a bedroom on the top floor and took the monitor down to the opposite corner of my bottom floor, so it was travelling a fair distance and through a lot of wood and concrete. If you are thinking of buying this unit to monitor the outside of your house (which I think most people would), then be prepared to have to do some work and drill holes in your walls to do this. Also be prepared to have to rethink where you wish to put the camera due to the power cables length. This is a major shortcoming of this unit in my opinion. If you are just looking to monitor the inside of your house or small business then this unit will work great, with the addition of some extra cameras. Overall then, a good security system once setup but has some fairly big flaws.",neu,neu,0.6589,Polarity Shift Features,"Meta Contrast Count = 5.0 (contribution: 0.2769);
Meta Diminisher Count = 2.0 (contribution: 0.1619);
Enhanced RoBERTa Neu = 0.526 (contribution: 0.1525);
Meta Has Diminisher = 1.0 (contribution: 0.1499);
Meta Has Contrast = 1.0 (contribution: 0.1167)","Meta Negator Count = 7.0 (contribution: -0.1552);
Meta Intensifier Count = 2.0 (contribution: -0.1186);
Meta Pos Phrase Count = 1.0 (contribution: -0.0963);
Meta Neg Phrase Count = 1.0 (contribution: -0.0301);
Enhanced SVM Neu = 0.3324 (contribution: -0.016)","The meta model predicted 'neu' mainly because the strongest supporting signals came from Polarity Shift Features. The top supporting features were Meta Contrast Count, Meta Diminisher Count, Enhanced RoBERTa Neu, Meta Has Diminisher, Meta Has Contrast. The main opposing signal was Meta Negator Count."
