row_index,prediction_result,review_text,true_sentiment,predicted_sentiment,prediction_confidence,strongest_individual_feature,strongest_feature_group,top_supporting_features,top_opposing_features,explanation
106,correct,These hats would have been much warmer with a inner liner of fleece. Otherwise these are good.,pos,pos,0.4917,Base NB Pos,Naive Bayes,"Base NB Pos = 0.4882 (SHAP contribution: 0.0498);
Base RoBERTa Neg = 0.0699 (SHAP contribution: 0.0429);
Base VADER Compound = 0.6249 (SHAP contribution: 0.0239);
Base NB Neu = 0.2623 (SHAP contribution: 0.023);
Base RoBERTa Pos = 0.493 (SHAP contribution: 0.0226)","Base RoBERTa Neu = 0.4371 (SHAP contribution: -0.0406);
Base SVM Pos = 0.3408 (SHAP contribution: -0.0107)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base NB Pos, while the strongest overall feature group was Naive Bayes. The top supporting features were Base NB Pos, Base RoBERTa Neg, Base VADER Compound, Base NB Neu, Base RoBERTa Pos. The main opposing signal was Base RoBERTa Neu."
108,correct,"Wow. I expected better. Is it Cornwell or his wife that just doesn't get us to that place we have come to expect from Cornwell. Trite might be a description. Forgetable is probably what I am going to be left with on this one.The period is one of my favorites, it is the dawn of the regency era, when the terror is taking over France. Great we have seen this in before in such works as Dickens, A Tale of Two Cities, and in the Scarlett Pimpernel.With those classic examples, Cornwell should know that he has do as well as they, or better. He doesn't. We have a little princess of a heroine whose backbone is forced upon us. We have a transparent villian, and we have a hero who really shines as hero only through the mist colored eyes of a romance novel. So what is a novel from one of the premier historical novelists is rally a romance with a thin veneer of historical laced on it.Better has been done elsewhere. Can be skipped.",neu,neu,0.5716,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.255 (SHAP contribution: 0.0575);
Base VADER Compound = 0.9859 (SHAP contribution: 0.0451);
Base RoBERTa Pos = 0.1887 (SHAP contribution: 0.044);
Base RoBERTa Neu = 0.5563 (SHAP contribution: 0.0356);
Base NB Neu = 0.42 (SHAP contribution: 0.0181)","Base NB Neg = 0.2276 (SHAP contribution: -0.0117);
Base SVM Neg = 0.3873 (SHAP contribution: -0.007);
Base SVM Pos = 0.2523 (SHAP contribution: -0.0023);
Base NB Pos = 0.3524 (SHAP contribution: -0.0002)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Neu. The main opposing signal was Base NB Neg."
109,correct,"Have read a good third of the book so far. Story is usually fine and moves right along, is humorous at times even--which is o.k.; the thing that bugs this reader is the fact the author seems to slow things down now and then whenever he attempts to cram his political views down the reader's throat. I don't mind messages in small doses, but to stop your narrative and get on a soap box and start preaching is just plain stupid and bothersome and does not work. Rocky is a good word to describe this tale. On the other hand, I loved Cottonpickers. Your money, your choice.",neu,neu,0.5709,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.4249 (SHAP contribution: 0.0437);
Base VADER Compound = 0.8074 (SHAP contribution: 0.0422);
Base RoBERTa Pos = 0.1021 (SHAP contribution: 0.0367);
Base RoBERTa Neg = 0.473 (SHAP contribution: 0.0313);
Base NB Pos = 0.1979 (SHAP contribution: 0.0232)","Base NB Neg = 0.2253 (SHAP contribution: -0.0153);
Base SVM Neg = 0.3681 (SHAP contribution: -0.0022);
Base SVM Pos = 0.2462 (SHAP contribution: -0.0008)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base VADER Compound, Base RoBERTa Pos, Base RoBERTa Neg, Base NB Pos. The main opposing signal was Base NB Neg."
110,correct,Was nice and appropriate for a costume party. I got with the purple lining - matched my costume and highlights.,pos,pos,0.9204,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.004 (SHAP contribution: 0.2029);
Base RoBERTa Pos = 0.8997 (SHAP contribution: 0.2018);
Base RoBERTa Neu = 0.0963 (SHAP contribution: 0.0656);
Base NB Pos = 0.4243 (SHAP contribution: 0.0348);
Base VADER Compound = 0.6705 (SHAP contribution: 0.0315)","Base SVM Pos = 0.3063 (SHAP contribution: -0.0111);
Base SVM Neg = 0.3728 (SHAP contribution: -0.0038)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base VADER Compound. The main opposing signal was Base SVM Pos."
111,correct,"This first (outside) later I'd this shirt is made of sheer fabric. The second layer is only a half shirt, so it looks ridiculous. Why not make the first layer the length of a full shirt?",neg,neg,0.7586,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0158 (SHAP contribution: 0.16);
Base RoBERTa Neg = 0.7888 (SHAP contribution: 0.1399);
Base RoBERTa Neu = 0.1954 (SHAP contribution: 0.0421);
Base VADER Compound = -0.4144 (SHAP contribution: 0.0401);
Base VADER Pos = 0.0 (SHAP contribution: 0.0331)","Base NB Neu = 0.4769 (SHAP contribution: -0.0144);
Base NB Neg = 0.3212 (SHAP contribution: -0.0142)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base VADER Compound, Base VADER Pos. The main opposing signal was Base NB Neu."
112,correct,"I was surprisingly unimpressed with this book. So far I have read three of Gaskell's other novels -- North and South, Wives and Daughters and Mary Barton. I loved them all. Gaskell's faith, the elegant strength of her heroines, and the attention that she pays to the details of daily life kept me interested and engaged. Gaskell is just such a passionate and compassionate writer.I have loved the way she combines social commentary with fine story telling. But while Ruth starts out just as strong as her other books, I was bored a third of the way through. Ruth's long suffering, her sobbing and sighing and crying through her desertion by Mr. Bellingham, her motherhood, and her stuggle to overcome her sin drove me to distraction. I found this character annoying and insipid. While her early innocence was refreshing I really didn't feel there was much character development after that point. In fact, Ruth seems less like a real person than any of the other characters in Gaskell's novels. If you have never read anything by this author I would not recommend this book as the place to start. Any of the others is a better choice",neu,neu,0.5558,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.6496 (SHAP contribution: 0.042);
Base SVM Neu = 0.3974 (SHAP contribution: 0.037);
Base RoBERTa Neg = 0.0422 (SHAP contribution: 0.0346);
Base RoBERTa Neu = 0.3082 (SHAP contribution: 0.0294);
Base NB Pos = 0.1921 (SHAP contribution: 0.0262)","Base VADER Compound = -0.4947 (SHAP contribution: -0.0229);
Base VADER Neu = 0.687 (SHAP contribution: -0.0074)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base SVM Neu, Base RoBERTa Neg, Base RoBERTa Neu, Base NB Pos. The main opposing signal was Base VADER Compound."
113,correct,Too light and cheap feeling,neg,neg,0.7078,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0179 (SHAP contribution: 0.1723);
Base RoBERTa Neg = 0.7824 (SHAP contribution: 0.147);
Base RoBERTa Neu = 0.1997 (SHAP contribution: 0.0288);
Base VADER Compound = 0.128 (SHAP contribution: 0.0252);
Base SVM Pos = 0.3196 (SHAP contribution: 0.015)","Base VADER Pos = 0.273 (SHAP contribution: -0.0295);
Base NB Pos = 0.2966 (SHAP contribution: -0.0052);
Base NB Neg = 0.3855 (SHAP contribution: -0.004);
Base VADER Neu = 0.727 (SHAP contribution: -0.001);
Base VADER Neg = 0.0 (SHAP contribution: -0.0009)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base VADER Compound, Base SVM Pos. The main opposing signal was Base VADER Pos."
114,correct,If a industrial cleaner never do a good job. what you expect from kiddy model,neg,neg,0.7237,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0163 (SHAP contribution: 0.1547);
Base RoBERTa Neg = 0.7564 (SHAP contribution: 0.1346);
Base VADER Compound = -0.1793 (SHAP contribution: 0.0459);
Base RoBERTa Neu = 0.2273 (SHAP contribution: 0.0269);
Base NB Neg = 0.5123 (SHAP contribution: 0.0207)","Base SVM Pos = 0.3466 (SHAP contribution: -0.0222);
Base NB Pos = 0.2513 (SHAP contribution: -0.0078);
Base SVM Neg = 0.337 (SHAP contribution: -0.0045);
Base VADER Pos = 0.113 (SHAP contribution: -0.0044)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Neu, Base NB Neg. The main opposing signal was Base SVM Pos."
115,correct,This outfit does not look like the picture they promote it to look like. I'm very disappointed.,neg,neg,0.8991,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.9321 (SHAP contribution: 0.163);
Base RoBERTa Pos = 0.0069 (SHAP contribution: 0.156);
Base NB Pos = 0.1618 (SHAP contribution: 0.0503);
Base RoBERTa Neu = 0.061 (SHAP contribution: 0.048);
Base VADER Compound = -0.614 (SHAP contribution: 0.0445)",Base SVM Neu = 0.3741 (SHAP contribution: -0.0039),"The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base RoBERTa Neu, Base VADER Compound. The main opposing signal was Base SVM Neu."
117,correct,Best bookbag I ever had. Great price and great material.,pos,pos,0.9123,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0045 (SHAP contribution: 0.1906);
Base RoBERTa Pos = 0.9641 (SHAP contribution: 0.1761);
Base RoBERTa Neu = 0.0314 (SHAP contribution: 0.046);
Base NB Pos = 0.464 (SHAP contribution: 0.0407);
Base VADER Compound = 0.9246 (SHAP contribution: 0.0306)",Base NB Neu = 0.3281 (SHAP contribution: -0.001),"The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base VADER Compound. The main opposing signal was Base NB Neu."
120,correct,It broke butterfly came off,neg,neg,0.5213,Base VADER Compound,VADER,"Base VADER Compound = -0.4215 (SHAP contribution: 0.0668);
Base RoBERTa Pos = 0.0402 (SHAP contribution: 0.0513);
Base RoBERTa Neg = 0.4306 (SHAP contribution: 0.0464);
Base VADER Neg = 0.412 (SHAP contribution: 0.0454);
Base VADER Pos = 0.0 (SHAP contribution: 0.0386)","Base SVM Neu = 0.3601 (SHAP contribution: -0.018);
Base RoBERTa Neu = 0.5292 (SHAP contribution: -0.0163);
Base NB Neg = 0.3494 (SHAP contribution: -0.0145);
Base NB Neu = 0.3925 (SHAP contribution: -0.013);
Base SVM Neg = 0.3477 (SHAP contribution: -0.0072)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base VADER Compound, while the strongest overall feature group was VADER. The top supporting features were Base VADER Compound, Base RoBERTa Pos, Base RoBERTa Neg, Base VADER Neg, Base VADER Pos. The main opposing signal was Base SVM Neu."
121,correct,material not as expected. very cheap looking and didnt look cute as on photo,neg,neg,0.7279,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.0124 (SHAP contribution: 0.1713);
Base RoBERTa Neg = 0.8313 (SHAP contribution: 0.1582);
Base RoBERTa Neu = 0.1564 (SHAP contribution: 0.0536);
Base VADER Pos = 0.0 (SHAP contribution: 0.0268);
Base VADER Compound = -0.357 (SHAP contribution: 0.0247)","Base NB Neg = 0.2276 (SHAP contribution: -0.0214);
Base NB Neu = 0.5668 (SHAP contribution: -0.0188);
Base VADER Neu = 0.84 (SHAP contribution: -0.0083);
Base VADER Neg = 0.16 (SHAP contribution: -0.0061);
Base SVM Neg = 0.3306 (SHAP contribution: -0.0053)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base VADER Pos, Base VADER Compound. The main opposing signal was Base NB Neg."
123,correct,Mr. Pullman is quite possibly the most gifted writer to ever walk the earth. His talent for words is incredibly. The finly woven characters in The Subtle Knife are exquisite. I believe that people will remember His Dark Materials as we remember Dickens or Twain. I know that some of you disagree with Mr. Pullmans religeos veiws in this book but he is doing what few writers have ever dared and you should appreciate it and not be so uptight.,pos,pos,0.5,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0181 (SHAP contribution: 0.173);
Base RoBERTa Pos = 0.8001 (SHAP contribution: 0.1385);
Base RoBERTa Neu = 0.1818 (SHAP contribution: 0.0212);
Base SVM Neu = 0.3392 (SHAP contribution: 0.015);
Base NB Neu = 0.2324 (SHAP contribution: 0.0106)","Base VADER Compound = -0.2262 (SHAP contribution: -0.0499);
Base NB Pos = 0.1723 (SHAP contribution: -0.0403);
Base NB Neg = 0.5953 (SHAP contribution: -0.0288);
Base VADER Pos = 0.064 (SHAP contribution: -0.0212);
Base VADER Neg = 0.074 (SHAP contribution: -0.0146)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base SVM Neu, Base NB Neu. The main opposing signal was Base VADER Compound."
124,correct,"This is the second band (silver/gold) that I have ordered and they generally seem to last about a year. No complaints about that, as I wear it every day. I agree with some of the other raters in that a tool should have been included to do the adjustment. I had one left over from the last band I ordered, and it broke because the pins in the band were in so tight. So, along with the others, I will need to take this to a jeweler to adjust. This band is huge and it should be disclosed that the buyer will need (most likely) to get the band adjusted.",neu,neu,0.4686,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.6259 (SHAP contribution: 0.0391);
Base RoBERTa Pos = 0.1065 (SHAP contribution: 0.0301);
Base SVM Neu = 0.5726 (SHAP contribution: 0.0221);
Base RoBERTa Neg = 0.2676 (SHAP contribution: 0.0204);
Base NB Pos = 0.1987 (SHAP contribution: 0.0176)","Base VADER Compound = -0.4404 (SHAP contribution: -0.0308);
Base VADER Pos = 0.044 (SHAP contribution: -0.0111);
Base SVM Pos = 0.2393 (SHAP contribution: -0.0032);
Base NB Neg = 0.2286 (SHAP contribution: -0.0027)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base RoBERTa Pos, Base SVM Neu, Base RoBERTa Neg, Base NB Pos. The main opposing signal was Base VADER Compound."
125,correct,"Until Thomas L. Thompson's ""The Mythic Past,"" this was the best (and still the briefest) read on the essential history behind the stories that inspire us. While the author questions orthodox (fundamentalist) interpretations (where do YOU draw the line between mythic truth and historical accuracy -- Adam & Eve? the Patriarchs? Moses? David & Solomon? Josiah?... you get the picture) it in no way interferes with a devout appreciation of the scriptures, or with a contemporary concern for the political integrity of the Holy Land, etc. Worth tracking down if you're interested in the subject.",pos,pos,0.5224,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0177 (SHAP contribution: 0.1573);
Base RoBERTa Pos = 0.6334 (SHAP contribution: 0.0629);
Base SVM Pos = 0.3547 (SHAP contribution: 0.0254);
Base SVM Neu = 0.2966 (SHAP contribution: 0.0167);
Base NB Neg = 0.217 (SHAP contribution: 0.0143)","Base RoBERTa Neu = 0.3489 (SHAP contribution: -0.0479);
Base NB Pos = 0.2099 (SHAP contribution: -0.0365);
Base NB Neu = 0.573 (SHAP contribution: -0.012);
Base SVM Neg = 0.3487 (SHAP contribution: -0.0018)","The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base SVM Pos, Base SVM Neu, Base NB Neg. The main opposing signal was Base RoBERTa Neu."
126,correct,"THIS REVIEW IS NOT BASED UPON CONTENT OF BOOK - I thought this would be great to have on Kindle, so I could access it wherever I might be (visiting friends, on vacation or discussing cooking w/ others). Unfortunately, as a reference book, this publication on Kindle simply doesn't work. In fact, it's extremely frustrating. The otherwise logical linking of content (not unusual for a cookbook) - for example, a recipe for marinade referenced in a recipe for a certain cut of meat - cannot be accessed in any reasonable way. The text references page numbers, which are absent from the Kindle. There could be embedded links to take a reader to the referenced material, but there are no links in this. Even trying to do a word search is very frustrating as you may find a number of results and there is no easy way to determine which of the results is related to what you are seeking. In sum, a waste of money. My confession: this is the first reference-type book I've tried on Kindle, so perhaps this deficiency in the product / application is well-known, but I naively thought that such a common use of hot links would be an obvious tool to make the Kindle presentation of the book superior even to the paper version. Alas, that opportunity is not realized with this.",neg,neg,0.915,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.8801 (SHAP contribution: 0.167);
Base RoBERTa Pos = 0.0096 (SHAP contribution: 0.1587);
Base NB Pos = 0.1627 (SHAP contribution: 0.0535);
Base RoBERTa Neu = 0.1103 (SHAP contribution: 0.0531);
Base NB Neg = 0.6103 (SHAP contribution: 0.0495)",Base SVM Neu = 0.1655 (SHAP contribution: -0.0008),"The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base RoBERTa Neu, Base NB Neg. The main opposing signal was Base SVM Neu."
130,correct,She wore these 3 times and they already ripped/broke. Tried to return/exchange and wasn't allowed to. My daughter is so upset as this was her favorite Christmas present.,neg,neg,0.7981,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.019 (SHAP contribution: 0.17);
Base RoBERTa Neg = 0.8041 (SHAP contribution: 0.1512);
Base RoBERTa Neu = 0.1769 (SHAP contribution: 0.0515);
Base VADER Compound = -0.0941 (SHAP contribution: 0.0381);
Base NB Neg = 0.536 (SHAP contribution: 0.0196)","Base SVM Neu = 0.3852 (SHAP contribution: -0.0063);
Base VADER Pos = 0.096 (SHAP contribution: -0.0016);
Base VADER Neu = 0.797 (SHAP contribution: -0.0012)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neg, Base RoBERTa Neu, Base VADER Compound, Base NB Neg. The main opposing signal was Base SVM Neu."
131,correct,"As debut novels go, this one was fairly good. The author introduces us to Conrad Voort, a police officer who comes from a long family line of law enforcement officers, and who also just happens to be the 'richest cop in New York'. Although Voort's personal relationship has just hit the skids, work must continue. He and his partner (who is also wealthy) must track down a killer who is leaving the initials BHC at each of the murder scenes. About half way through the book, the author throws in a wonderful twist as to the identity of the members of the Broken Hearts Club. The only real downside to this book is the author's continuing references regarding Voort's wealth in places where it isn't relevant to the storyline. When the author does this, it detracts from the storyline and the fact Voort is excellent cop with a sharp mind.",neu,neu,0.5195,Base RoBERTa Neu,RoBERTa,"Base RoBERTa Neu = 0.3845 (SHAP contribution: 0.0446);
Base RoBERTa Pos = 0.5894 (SHAP contribution: 0.033);
Base VADER Neg = 0.084 (SHAP contribution: 0.0298);
Base NB Pos = 0.204 (SHAP contribution: 0.0255);
Base VADER Pos = 0.101 (SHAP contribution: 0.0187)","Base SVM Neu = 0.3189 (SHAP contribution: -0.0235);
Base VADER Compound = 0.4215 (SHAP contribution: -0.001)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neu, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neu, Base RoBERTa Pos, Base VADER Neg, Base NB Pos, Base VADER Pos. The main opposing signal was Base SVM Neu."
132,correct,"The Swann camera is a good security system for either home or business uses. The system has a few hiccups - the motion sensor among them -- but is value priced and simple to use. The included 2GB SD card can record up to 3 hours of continuous footage. I recommend you upgrade to the 32GB SD card, which can handle up to two days of continuous recording. I won't repeat the issues addressed by other reviewers. Although, the motion sensor is temperamental, so expect to spend a bit longer than you might have wanted for the initial configuration. The Swann website offers these installation tips: * For best results do NOT point the camera towards a light source such as the sun or light. * Also do not have the camera in a shaded area looking out into a well lit area as this will display poor results. Example: If the camera is hidden in a mailbox, because the mailbox is dark inside the camera sensor will try to adjust according to the available light. But if outside the mailbox there is good light like sunshine, you will get poor results. The light to the camera sensor in the front of the camera needs to be the same as the light at the focal target for best results. * Power for Wired and Wireless Cameras, both types of cameras require a power source, although the camera maybe weatherproof the connections to the AV cable and power adapter are not. Please make sure that these connections are in a water or moisture free environment. * Over time the lens or front case glass may become dirty, please use a lint free cloth to clean both. Similar cloth that would be used to clean a CD Disc. * Power adapters: all power adapters are for indoor use only and must be shielded from outdoor elements. When using an outdoor camera, please use extension cords to power the camera and keep cables away from the outdoor elements. * When installing the camera, before screwing in the mounting bracket, check the image on the screen to see if the picture is clear from direct sun or light. In summary, with proper set-up, the Swann SWA43-D6C12 Digital Wireless Camera and 4 Channel SD Recorder works better than the Defender Alarm Clock DVR with Built-in Color Pinhole Camera, another security system I tested as part of the Amazon Vine Program. Rating: Three stars.",neu,neu,0.6431,Base RoBERTa Pos,RoBERTa,"Base RoBERTa Pos = 0.5059 (SHAP contribution: 0.0632);
Base RoBERTa Neu = 0.4383 (SHAP contribution: 0.0562);
Base RoBERTa Neg = 0.0558 (SHAP contribution: 0.0474);
Base VADER Compound = 0.994 (SHAP contribution: 0.0333);
Base NB Pos = 0.1982 (SHAP contribution: 0.0323)",Base SVM Neu = 0.17 (SHAP contribution: -0.0201),"The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Pos, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Pos, Base RoBERTa Neu, Base RoBERTa Neg, Base VADER Compound, Base NB Pos. The main opposing signal was Base SVM Neu."
133,correct,Granddaughter loves itMy granddaughter is 5 and is tall for her age.We got a 4 and it fits perfect,pos,pos,0.9537,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.003 (SHAP contribution: 0.1989);
Base RoBERTa Pos = 0.9643 (SHAP contribution: 0.18);
Base RoBERTa Neu = 0.0327 (SHAP contribution: 0.0499);
Base NB Pos = 0.5922 (SHAP contribution: 0.0445);
Base VADER Compound = 0.8126 (SHAP contribution: 0.0368)",None,"The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos, Base VADER Compound. The main opposing signal was no strong opposing signal."
134,correct,The sound quality was terrible. The headsets themselves felt great and durable,neg,neg,0.6484,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.6609 (SHAP contribution: 0.1295);
Base RoBERTa Pos = 0.0426 (SHAP contribution: 0.0687);
Base NB Neu = 0.2534 (SHAP contribution: 0.0355);
Base RoBERTa Neu = 0.2965 (SHAP contribution: 0.0204);
Base VADER Neg = 0.18 (SHAP contribution: 0.0198)","Base VADER Compound = 0.25 (SHAP contribution: -0.019);
Base VADER Pos = 0.238 (SHAP contribution: -0.017)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Neu, Base RoBERTa Neu, Base VADER Neg. The main opposing signal was Base VADER Compound."
135,correct,Not all wool as title implies. Very cheaply made.,neg,neg,0.7537,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.6411 (SHAP contribution: 0.1342);
Base RoBERTa Pos = 0.0243 (SHAP contribution: 0.1166);
Base VADER Compound = 0.0 (SHAP contribution: 0.0635);
Base VADER Pos = 0.0 (SHAP contribution: 0.041);
Base RoBERTa Neu = 0.3346 (SHAP contribution: 0.0338)","Base NB Pos = 0.3286 (SHAP contribution: -0.0165);
Base SVM Neg = 0.3345 (SHAP contribution: -0.0053)","The meta Random Forest predicted 'neg' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base VADER Compound, Base VADER Pos, Base RoBERTa Neu. The main opposing signal was Base NB Pos."
138,correct,"This book started with a bang and got me hooked. It is a very interesting premise and the accounts that Gladwell started with were relevant and powerful in illustrating his thesis. Halfway through the book, the different stories Gladwell included become less and less pertinent to his central thesis. The point becomes really diffuse in the second half of the book and he almost lost my interest. One of the stars in my rating is from the fact that it is a decent effort and an interesting premise, but could be executed better to maintain readers' interest.",neu,neu,0.5547,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.1939 (SHAP contribution: 0.0662);
Base VADER Compound = 0.9138 (SHAP contribution: 0.0428);
Base RoBERTa Pos = 0.2708 (SHAP contribution: 0.042);
Base RoBERTa Neu = 0.5353 (SHAP contribution: 0.0269);
Base NB Pos = 0.1989 (SHAP contribution: 0.0248)","Base NB Neg = 0.2174 (SHAP contribution: -0.012);
Base SVM Neu = 0.3413 (SHAP contribution: -0.0101);
Base VADER Neg = 0.014 (SHAP contribution: -0.0057)","The meta Random Forest predicted 'neu' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base VADER Compound, Base RoBERTa Pos, Base RoBERTa Neu, Base NB Pos. The main opposing signal was Base NB Neg."
139,correct,The cable works great and I'm very pleased with the purchase. Works exactly as described for the classic Xbox.,pos,pos,0.9085,Base RoBERTa Neg,RoBERTa,"Base RoBERTa Neg = 0.0032 (SHAP contribution: 0.1955);
Base RoBERTa Pos = 0.9717 (SHAP contribution: 0.1727);
Base NB Pos = 0.602 (SHAP contribution: 0.0402);
Base RoBERTa Neu = 0.0252 (SHAP contribution: 0.0396);
Base VADER Compound = 0.807 (SHAP contribution: 0.0371)",Base SVM Neg = 0.2479 (SHAP contribution: -0.0019),"The meta Random Forest predicted 'pos' mainly because the strongest individual supporting feature was Base RoBERTa Neg, while the strongest overall feature group was RoBERTa. The top supporting features were Base RoBERTa Neg, Base RoBERTa Pos, Base NB Pos, Base RoBERTa Neu, Base VADER Compound. The main opposing signal was Base SVM Neg."
